Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer,FullCharacteristicName,Acute,Chronic
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07119700,"ARKANSAS RIVER AT CATLIN DAM, NEAR FOWLER, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005.0,110200050701.0,,,38.12583934021,-103.911900595139,NAD83,38.12583934021,-103.911900595139,NAD83,,386a7825-0096-417b-8fe6-1624068ad988,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,1996-03-13,16:35:00,MST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,dd48aaf5-fb27-4aac-a3c1-7e7c424baffb,974.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-22,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07099971,"ARKANSAS RIVER BELOW MOFFAT STREET AT PUEBLO, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020905.0,,,38.253275,-104.60287777777778,NAD83,38.253275,-104.60287777777778,NAD83,,ea13dd15-bc89-4aba-9951-8994932b1771,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2006-04-10,14:30:00,MDT,,,,,,,,,,,,40.0,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,90da8e7d-b7a4-4efa-96b8-d13da9a8a485,578.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,f52129e8-363c-4c36-824b-35bb0712db5d,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2001-06-15,08:19:00,MDT,,,,27.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,689b8072-097a-4f03-ac3c-a7d7fb0af618,367.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034A00""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,c59a33c2-2c09-4c91-a558-ca039e35689c,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-05-17,08:46:00,MDT,,,,0.1,ft,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, high stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,caceeb3c-56d1-4e9e-88df-17851e794eee,493.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034A00""]",,,,,,USGS-07099400,"ARKANSAS RIVER ABOVE PUEBLO, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020905.0,,,38.2716694112811,-104.71803303303,NAD83,38.2716694112811,-104.71803303303,NAD83,,43b0393f-8537-45e7-a37b-9b2c9dbb3b72,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2020-08-11,10:00:00,MDT,,,,,,,,,,,,40.0,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, high stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,79209a4d-b89c-48cd-9ad3-bdc3a6498692,313.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07108900,"ST. CHARLES RIVER AT VINELAND, CO.",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200021201.0,,,38.245558348539,-104.486359722503,NAD83,38.245558348539,-104.486359722503,NAD83,,a217d702-d1ff-41a1-9dd1-e6666b1cb750,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2003-12-10,14:30:00,MST,,,,,,,,,,,,40.0,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,Open-mouth bottle,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,9fa6dd44-c5fa-4146-8e25-8be4d9466ed0,2560.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,90095.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034A00""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,dde2e8be-c5c5-4596-b494-36278846be54,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2018-06-06,09:35:00,MDT,,,,12.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,a1447b6d-e5ad-4b5c-a53b-5c8b837f424d,426.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,9f048a8a-1ab0-465d-9938-e8d82a3fbe2e,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2004-07-28,10:05:00,MDT,,,,30.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,a3050f6c-99ad-41cd-8aa7-1590443090e9,365.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07134180,"ARKANSAS RIVER NEAR GRANADA, CO.",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020009.0,110200091505.0,,,38.0955649247054,-102.310745257598,NAD83,38.0955649247054,-102.310745257598,NAD83,,a1ab7594-1b06-4b55-8079-668008b093f3,,"Sample - Routine, unspecified",Water,Surface water,,,,,,,,,,,,,,,,,1992-02-19,08:55:00,MST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Not Determined (historical),,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,5ec95402-2f62-4817-be02-ab6309604bed,4400.0,uS/cm,,Historical,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07108900,"ST. CHARLES RIVER AT VINELAND, CO.",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200021201.0,,,38.245558348539,-104.486359722503,NAD83,38.245558348539,-104.486359722503,NAD83,,ccda99e4-f6ef-4528-b275-44b77a359d27,,"Sample - Routine, unspecified",Water,Surface water,,,,,,,,,,,,,,,,,1998-06-04,10:35:00,MDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Not Determined (historical),,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,43e0abe1-b950-4337-aaf2-b8ca97658730,526.0,uS/cm,,Historical,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,8bb74eca-3850-442f-890e-835cedd0208f,,"Sample - Routine, unspecified",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,1992-08-27,13:23:00,MDT,,,,81.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Not Determined (historical),,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,dd16378a-6c00-4e40-a83a-5b1aeac7dfb1,449.0,uS/cm,,Historical,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""00D2P9900""]",,,,,,USGS-07119700,"ARKANSAS RIVER AT CATLIN DAM, NEAR FOWLER, CO.",Stream,,Colorado,United States of America,Otero County,US,CO,,11020005.0,110200050701.0,,,38.12583934021,-103.911900595139,NAD83,38.12583934021,-103.911900595139,NAD83,,6dc1557d-4c95-4d32-81f7-7c84f39b2236,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey,,,,,,,,,,,,,2018-05-30,11:45:00,MDT,,,,,,,,,,,,70.0,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),Open-mouth bottle,,,,,,,,,,,,,Rising stage,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,7c98788b-630b-46a2-978d-5a33186e1b65,745.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000044900""]",,,,,,USGS-07106500,"FOUNTAIN CREEK AT PUEBLO, CO.",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020003.0,110200030407.0,,,38.2877801274775,-104.601084903374,NAD83,38.2877801274775,-104.601084903374,NAD83,,4995703f-ea7b-460c-bc6d-904e84ea037b,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2016-08-29,11:20:00,MDT,,,,,,,,,,,,4030.0,USDOI/USGS,Suction-lift pumping,,Pump - negative displacement: Suction-lift pumping,"Sampler, point, automatic",,,,,,,,,,,,,Rising stage,Storm,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,10548ee6-d5eb-4bd1-bb45-26f9d1086907,977.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,Lower Reporting Limit,1.0,uS/cm,Quantitation limit value of the specified type,,,,,,,,,,,,,,"USGS-Iowa District Sediment Lab, Iowa City, IA",2017-01-17,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,90095.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200021204.0,,,38.2480579948478,-104.399135623992,NAD83,38.2480579948478,-104.399135623992,NAD83,,f31bc26c-fc69-45dc-941c-aa46bf833d7f,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,1997-12-15,10:30:00,MST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,94b56a24-ac66-4eb1-a9a0-2fcc56ac84ae,730.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034100""]",,,,,,USGS-381559104465500,PUEBLO RESERVOIR SITE 5C,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2663917997302,-104.782479503373,NAD83,38.2663917997302,-104.782479503373,NAD83,,42795bf0-7401-48a5-ac95-570a1e7ada01,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2015-05-14,12:16:00,MDT,,,,0.1,ft,,,,,,,50.0,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,523d8d00-742a-4c05-85ef-7771dfddedf6,410.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034A00""]",,,,,,USGS-07109500,"ARKANSAS RIVER NEAR AVONDALE, CO.",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200021204.0,,,38.2480579948478,-104.399135623992,NAD83,38.2480579948478,-104.399135623992,NAD83,,3d88bfb6-8e02-427c-8a22-0e60302ade1e,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey,"L-1570030 Received June 05, 2014",,,,,,,,,,,,2014-06-03,10:45:00,MDT,,,,,,,,,,,,30.0,USDOI/USGS,Single vertical DI,,"Depth-integrated: Single vertical, depth integrated",US DH-81,,,,,,,,,,,,,Peak stage,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,9a90bfde-e9d2-46dc-9996-6699f99fb025,466.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,SC001,USDOI/USGS,Specific conductance sensor,,"DESCRIPTION: Specific electrical conductance, field, contacting-type sensor; CITATION(S): U.S. Geological Survey, [variously dated], Specific electrical conductance, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.3, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| USGS | I-1780-77",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""460800345""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,2d01e9ab-b2d4-422c-869e-e8c6f2cabaa0,,"Sample - Routine, unspecified",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2001-04-18,10:25:00,MDT,,,,75.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,33f5887f-c0e9-44c9-a370-b4f951717fda,512.0,uS/cm,,Accepted,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
USGS,U.S. Geological Survey,"[""USGS"",""000034A00""]",,,,,,USGS-381602104435200,PUEBLO RESERVOIR SITE 7B,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002.0,110200020805.0,,,38.2672250492577,-104.73164460138,NAD83,38.2672250492577,-104.73164460138,NAD83,,95c27474-95b4-4e80-b988-6948af2b385b,,"Profile, vertical",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2021-04-13,10:04:00,MDT,,,,9.0,ft,,,,,,,50.0,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Specific conductance,"Specific conductance, water, unfiltered, normalized to 25 degrees Celsius",,,Unfiltered,,,,,,,,,,,,,,,,,,,7aa96764-1798-4b0d-8c4a-89ad48de46f8,417.0,uS/cm,,Provisional,,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-04-21,95.0,,Unfiltered Specific conductance,,
